date,linked_account_id,linked_account_name,service,service_code,region,unblended_cost,is_estimated
2026-03-10,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,23.24,false
2026-03-10,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,86.87,false
2026-03-10,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,303.15,false
2026-03-10,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,519.28,false
2026-03-10,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,17.47,false
2026-03-10,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,235.15,false
2026-03-10,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,411.17,false
2026-03-10,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,516.86,false
2026-03-10,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,31.27,false
2026-03-10,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,261.9,false
2026-03-10,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,3.81,false
2026-03-10,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,128.34,false
2026-03-10,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,123.23,false
2026-03-10,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,14.03,false
2026-03-10,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,58.4,false
2026-03-10,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,151.57,false
2026-03-10,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,160.78,false
2026-03-10,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,62.72,false
2026-03-10,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,85.7,false
2026-03-10,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,300.97,false
2026-03-10,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,110.87,false
2026-03-10,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,131.81,false
2026-03-10,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,603.9,false
2026-03-10,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,213.29,false
2026-03-10,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,210.24,false
2026-03-10,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,42.89,false
2026-03-11,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,542.43,false
2026-03-11,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,30.71,false
2026-03-11,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,340.35,false
2026-03-11,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,563.31,false
2026-03-11,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,21.35,false
2026-03-11,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,84.83,false
2026-03-11,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,285.07,false
2026-03-11,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,495.82,false
2026-03-11,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,16.35,false
2026-03-11,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,227.32,false
2026-03-11,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,380.59,false
2026-03-11,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,513.74,false
2026-03-11,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,29.6,false
2026-03-11,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,251.71,false
2026-03-11,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,3.63,false
2026-03-11,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,123.43,false
2026-03-11,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,116.47,false
2026-03-11,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,13.46,false
2026-03-11,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,56.15,false
2026-03-11,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,143.96,false
2026-03-11,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,154.23,false
2026-03-11,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,61.11,false
2026-03-11,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,76.88,false
2026-03-11,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,293.93,false
2026-03-11,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,105.86,false
2026-03-11,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,127.61,false
2026-03-11,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,577.29,false
2026-03-11,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,202.29,false
2026-03-11,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,199.2,false
2026-03-11,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,40.7,false
2026-03-12,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,535.21,false
2026-03-12,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,30.57,false
2026-03-12,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,345.06,false
2026-03-12,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,553.57,false
2026-03-12,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,21.36,false
2026-03-12,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,82.36,false
2026-03-12,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,283.46,false
2026-03-12,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,485.09,false
2026-03-12,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,16.24,false
2026-03-12,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,223.21,false
2026-03-12,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,393.68,false
2026-03-12,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,500.58,false
2026-03-12,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,29.42,false
2026-03-12,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,248.33,false
2026-03-12,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,3.62,false
2026-03-12,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,120.39,false
2026-03-12,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,116.2,false
2026-03-12,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,13.57,false
2026-03-12,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,55.83,false
2026-03-12,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,139.81,false
2026-03-12,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,152.39,false
2026-03-12,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,60.23,false
2026-03-12,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,77.5,false
2026-03-12,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,284.69,false
2026-03-12,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,103.91,false
2026-03-12,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,126.04,false
2026-03-12,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,571.11,false
2026-03-12,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,197.48,false
2026-03-12,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,197.55,false
2026-03-12,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,40.01,false
2026-03-13,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,567.74,false
2026-03-13,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,32.68,false
2026-03-13,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,355.95,false
2026-03-13,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,591.31,false
2026-03-13,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,23.34,false
2026-03-13,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,88.49,false
2026-03-13,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,313.05,false
2026-03-13,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,524.22,false
2026-03-13,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,17.46,false
2026-03-13,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,255.55,false
2026-03-13,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,424.38,false
2026-03-13,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,540.3,false
2026-03-13,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,31.82,false
2026-03-13,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,269.01,false
2026-03-13,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,3.87,false
2026-03-13,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,139.36,false
2026-03-13,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,125.68,false
2026-03-13,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,14.39,false
2026-03-13,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,60.21,false
2026-03-13,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,158.75,false
2026-03-13,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,163.96,false
2026-03-13,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,63.97,false
2026-03-13,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,87.41,false
2026-03-13,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,323.34,false
2026-03-13,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,114.47,false
2026-03-13,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,137.45,false
2026-03-13,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,638.07,false
2026-03-13,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,218.12,false
2026-03-13,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,212.34,false
2026-03-13,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,42.99,false
2026-03-14,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,439.23,false
2026-03-14,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,26.06,false
2026-03-14,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,295.51,false
2026-03-14,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,463.1,false
2026-03-14,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,18.41,false
2026-03-14,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,70.29,false
2026-03-14,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,244.74,false
2026-03-14,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,420.52,false
2026-03-14,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,13.85,false
2026-03-14,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,197.14,false
2026-03-14,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,341.21,false
2026-03-14,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,446.8,false
2026-03-14,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,25.02,false
2026-03-14,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,211.93,false
2026-03-14,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,3.05,false
2026-03-14,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,103.07,false
2026-03-14,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,49.01,false
2026-03-14,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,11.03,false
2026-03-14,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,46.94,false
2026-03-14,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,119.67,false
2026-03-14,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,70.17,false
2026-03-14,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,51.65,false
2026-03-14,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,67.71,false
2026-03-14,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,244.69,false
2026-03-14,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,89.55,false
2026-03-14,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,105.51,false
2026-03-14,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,481.33,false
2026-03-14,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,84.48,false
2026-03-14,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,174.56,false
2026-03-14,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,33.76,false
2026-03-15,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,462.43,false
2026-03-15,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,26.57,false
2026-03-15,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,297.0,false
2026-03-15,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,478.29,false
2026-03-15,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,18.86,false
2026-03-15,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,70.79,false
2026-03-15,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,251.37,false
2026-03-15,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,418.5,false
2026-03-15,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,14.09,false
2026-03-15,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,202.08,false
2026-03-15,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,331.41,false
2026-03-15,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,456.59,false
2026-03-15,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,25.64,false
2026-03-15,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,215.95,false
2026-03-15,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,3.14,false
2026-03-15,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,104.89,false
2026-03-15,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,50.09,false
2026-03-15,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,11.84,false
2026-03-15,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,48.81,false
2026-03-15,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,130.94,false
2026-03-15,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,71.29,false
2026-03-15,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,52.37,false
2026-03-15,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,68.89,false
2026-03-15,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,246.13,false
2026-03-15,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,92.45,false
2026-03-15,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,110.03,false
2026-03-15,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,509.07,false
2026-03-15,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,88.1,false
2026-03-15,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,175.83,false
2026-03-15,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,35.27,false
2026-03-16,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,529.59,false
2026-03-16,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,32.71,false
2026-03-16,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,365.38,false
2026-03-16,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,580.08,false
2026-03-16,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,22.68,false
2026-03-16,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,86.98,false
2026-03-16,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,304.33,false
2026-03-16,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,494.16,false
2026-03-16,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,17.42,false
2026-03-16,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,240.05,false
2026-03-16,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,408.67,false
2026-03-16,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,535.19,false
2026-03-16,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,31.43,false
2026-03-16,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,271.47,false
2026-03-16,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,3.79,false
2026-03-16,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,129.82,false
